id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3543996,Home in San Diego · ★4.79 · 3 bedrooms · 5 beds · 3 baths,9038795,Steve,,Mission Bay,32.7867,-117.25256,Entire home/apt,1079,2,366,2023-05-28,3.38,3,213,39,"STR-04741L, 51782"
3550876,Condo in San Diego · ★4.83 · 1 bedroom · 1 bed · 1 bath,2699296,Tara,,Midtown,32.73217,-117.16296,Entire home/apt,130,31,12,2021-05-31,0.11,1,216,0,
3551265,Home in San Diego · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,17168198,Rachel,,North Hills,32.73703,-117.11812,Entire home/apt,279,3,137,2023-05-23,1.28,1,143,16,"STR-00354L, 520101"
3560755,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,17926311,Leonora,,North Hills,32.74153,-117.12219,Private room,85,31,2,2019-07-21,0.02,1,0,0,
3563654,Home in San Diego · ★4.91 · 2 bedrooms · 3 beds · 2 baths,15698190,Melissa,,Linda Vista,32.7748,-117.16742,Entire home/apt,263,3,171,2023-06-19,2.06,1,316,42,"STR-00910L, 625627"
3567771,Home in San Diego · 4 bedrooms · 6 beds · 3.5 baths,9624153,Dixie,,Mission Bay,32.7854,-117.25246,Entire home/apt,753,7,0,,,30,18,0,"STR-01439L, 518620"
3569322,Home in San Diego · ★4.89 · 3 bedrooms · 3 beds · 2 baths,14645243,RentalWithAView,,Midtown,32.73551,-117.17244,Entire home/apt,641,1,180,2023-06-04,1.75,13,299,21,"STR-01177L, 611461"
3591240,Home in San Diego · ★4.91 · 1 bedroom · 1 bed · 1 bath,18091486,Clint,,North Hills,32.73905,-117.12545,Entire home/apt,199,2,347,2023-06-16,4.69,2,164,69,"STR-05287L, 634731"
3593229,Guesthouse in San Diego · ★4.93 · Studio · 1 bed · 1 bath,14819932,Susan,,North Hills,32.74311,-117.12855,Entire home/apt,105,3,409,2023-06-16,3.77,1,64,50,"STR-07714L, 631338"
3617672,Bungalow in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 private bath,17618378,Chingching,,Clairemont Mesa,32.80619,-117.16326,Private room,87,31,88,2023-05-29,0.85,5,57,13,
3639029,Home in San Diego · 3 bedrooms · 4 beds · 4.5 baths,18362144,Tammi,,Carmel Valley,32.93905,-117.19643,Entire home/apt,3500,31,2,2021-08-17,0.07,1,267,0,
3645538,Home in San Diego · ★4.79 · 3 bedrooms · 3 beds · 2 baths,18414216,Curiel Collection,,Old Town,32.74491,-117.18296,Entire home/apt,449,2,278,2023-05-21,2.57,11,70,30,"STR-05690L, 631205"
3646609,Home in San Diego · ★4.80 · 2 bedrooms · 3 beds · 1 bath,6989346,John,,Grant Hill,32.71094,-117.14412,Entire home/apt,169,3,166,2023-06-19,1.54,13,206,16,"STR-01624L, 613121"
3662860,Condo in San Diego · ★4.79 · 2 bedrooms · 2 beds · 2 baths,8355506,Alex,,Little Italy,32.72113,-117.16661,Entire home/apt,160,31,14,2022-12-31,0.13,1,225,2,
3664734,Guesthouse in San Diego · ★4.95 · 1 bedroom · 2 beds · 1 bath,7879515,Rick,,Bay Ho,32.83642,-117.21779,Entire home/apt,98,3,306,2023-06-21,2.82,1,59,31,"STR-05290L, 609181"
3667705,Home in San Diego · ★4.88 · 2 bedrooms · 2 beds · 1 bath,9832430,Ricardo,,Pacific Beach,32.8015,-117.23181,Entire home/apt,301,1,194,2023-06-21,1.79,17,148,31,"STR-04922L, 629915"
3668489,Home in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,13549409,Doris,,La Jolla,32.83313,-117.27512,Private room,109,2,99,2023-02-18,0.97,1,8,11,
3668723,Home in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,9522814,Kelly,,Park West,32.72424,-117.16142,Private room,80,31,46,2021-01-31,0.42,2,0,0,
3676959,Condo in San Diego · ★4.91 · 1 bedroom · 1 bed · 1 bath,4431872,"Stefan, Frances & Austin",,Old Town,32.74587,-117.18004,Entire home/apt,142,2,355,2023-06-21,3.36,2,19,43,"STR-02028L, 643405"
3678573,Home in San Diego · ★4.93 · 2 bedrooms · 1 bed · 1 private bath,16179641,Fabrice,,Pacific Beach,32.79756,-117.23637,Private room,150,3,118,2022-03-15,1.09,2,28,0,
3697810,Home in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 private bath,26141,Violet And Bill,,Bay Park,32.79626,-117.19475,Private room,70,3,371,2023-06-16,3.44,1,14,32,
3705096,Bungalow in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 bath,17618378,Chingching,,Kearny Mesa,32.82023,-117.15945,Entire home/apt,89,2,248,2023-06-19,2.33,5,62,31,"STR-06639L, 646810"
3710891,Home in San Diego · ★4.54 · 3 bedrooms · 7 beds · 3 baths,18933991,Gail,,Memorial,32.70177,-117.1368,Entire home/apt,189,3,362,2023-06-16,3.34,2,190,37,"STR-05580L, 610681"
3720519,Villa in San Diego · ★4.96 · 6 bedrooms · 7 beds · 8 baths,16255476,Ken,,La Jolla,32.82593,-117.25332,Entire home/apt,2600,5,48,2023-01-09,0.60,1,156,3,"STR-03155L, 644811"
3732214,Home in San Diego · ★4.30 · 5 bedrooms · 3 beds · 3 shared baths,8706414,Summer,,Clairemont Mesa,32.82707,-117.18279,Private room,106,1,12,2023-05-28,0.13,5,356,1,
3757723,Rental unit in San Diego · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,14523291,Mia,,Loma Portal,32.75109196793388,-117.21827602428948,Private room,84,31,223,2023-04-18,2.07,2,179,20,
3791273,Guesthouse in San Diego · ★4.91 · 1 bedroom · 2 beds · 1 bath,19463000,Donna,,University City,32.85305,-117.19401,Entire home/apt,201,1,357,2023-05-22,3.41,1,348,44,"STR-01014L, 631041"
3801623,Home in San Diego · ★4.72 · 1 bedroom · 2 beds · 1 bath,19529459,Peter,,Ocean Beach,32.75277,-117.24103,Entire home/apt,123,3,443,2023-06-13,4.12,1,268,49,"STR-02355L, 631960"
3835201,Villa in San Diego · ★4.80 · 2 bedrooms · 4 beds · 2 baths,12513587,Bob,,Mission Bay,32.78307,-117.25172,Entire home/apt,395,3,21,2023-06-17,0.29,1,170,4,"STR-00177L, 51729"
3877588,Tiny home in San Diego · ★4.97 · 1 bed · 1 bath,6211113,Sylvia,,Loma Portal,32.73969,-117.23992,Entire home/apt,87,31,319,2023-04-21,3.09,2,211,18,
3890004,Rental unit in San Diego · ★4.83 · 3 bedrooms · 5 beds · 2 baths,5002314,Jeff,,West University Heights,32.75633,-117.14977,Entire home/apt,323,2,23,2023-04-16,0.22,38,312,2,"STR-03664L, 608622"
3894253,Villa in San Diego · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,20155504,Cdg,,Rancho Bernadino,33.04407,-117.06061,Entire home/apt,1099,5,3,2019-12-07,0.04,1,126,0,"STR-02532L, 519079"
3898171,Home in San Diego · 2 bedrooms · 5 beds · 1 bath,15790320,Eliana,,Ocean Beach,32.73441,-117.24075,Entire home/apt,199,31,0,,,1,88,0,
3904150,Rental unit in San Diego · 1 bedroom · 2 beds · 1 bath,85132,Sanford,,East Village,32.71839,-117.15325,Entire home/apt,435,2,1,2021-06-01,0.04,2,365,0,Exempt
3904615,Rental unit in San Diego · 1 bedroom · 2 beds · 1 bath,85132,Sanford,,West University Heights,32.76281,-117.15794,Entire home/apt,368,31,0,,,2,365,0,
3908991,Rental unit in San Diego · ★4.83 · 1 bedroom · 2 beds · 1 bath,9567196,Chris,,North Hills,32.74428,-117.14548,Entire home/apt,105,2,120,2023-05-29,2.47,1,31,34,"STR-04680L, 644967"
3922420,Home in San Diego · ★4.72 · 3 bedrooms · 5 beds · 1.5 baths,1188065,Good Life Resorts,,Grant Hill,32.70778,-117.13837,Entire home/apt,219,3,214,2023-06-05,2.23,23,31,33,"STR-04647L, 617641"
3933664,Rental unit in San Diego · ★4.64 · 4 bedrooms · 4 beds · 1 bath,20376363,Beach Cliff,,Ocean Beach,32.73701,-117.25523,Entire home/apt,250,14,426,2023-06-10,4.21,6,331,47,"STR-07241L, 643828"
3952335,Guesthouse in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 bath,20485373,Peter,,West University Heights,32.75768,-117.153,Entire home/apt,105,2,674,2023-06-20,6.28,1,273,86,"STR-06833L, 631049"
3971583,Rental unit in San Diego · ★4.76 · 2 bedrooms · 4 beds · 1 bath,20376363,Beach Cliff,,Ocean Beach,32.73656,-117.25442,Entire home/apt,300,14,466,2023-05-31,4.38,6,317,48,"STR-07241L, 643828"
3971929,Rental unit in San Diego · ★4.72 · 2 bedrooms · 3 beds · 1 bath,20376363,Beach Cliff,,Ocean Beach,32.73561,-117.25443,Entire home/apt,242,14,486,2023-06-08,4.67,6,335,52,"STR-07241L, 643828"
3972167,Rental unit in San Diego · ★4.73 · 2 bedrooms · 2 beds · 1 bath,20376363,Beach Cliff,,Ocean Beach,32.73517,-117.25461,Entire home/apt,300,14,420,2023-06-09,4.34,6,330,54,"STR-07241L, 643828"
3972197,Rental unit in San Diego · ★4.71 · 3 bedrooms · 3 beds · 1.5 baths,20376363,Beach Cliff,,Ocean Beach,32.73699,-117.25426,Entire home/apt,300,14,454,2023-06-09,4.29,6,312,53,"STR-07241L, 643828"
3977368,Rental unit in La Jolla · ★4.93 · 2 bedrooms · 4 beds · 2 baths,20612674,Leti,,La Jolla,32.85269,-117.25676,Entire home/apt,505,4,113,2023-06-13,1.14,2,302,13,"STR-02794L, 609062"
3984844,Home in San Diego · ★4.38 · 3 bedrooms · 4 beds · 2.5 baths,20654423,Ginny,,University City,32.85713,-117.22632,Entire home/apt,295,5,8,2021-09-07,0.08,1,41,0,STR-07321L
3994720,Rental unit in San Diego · Studio · 2 beds · 1 bath,103427,Jacqueline M,,Midtown,32.73952,-117.15954,Entire home/apt,285,2,2,2020-11-15,0.03,3,362,0,Exempt
4011715,Townhouse in San Diego · ★4.81 · 3 bedrooms · 6 beds · 2.5 baths,20800187,Liberty,,Pacific Beach,32.79447,-117.25375,Entire home/apt,572,2,438,2023-06-14,4.11,1,313,33,"STR-07734L, 632001"
4017146,Home in San Diego · ★4.97 · 2 bedrooms · 4 beds · 1 bath,20829655,David,,Ocean Beach,32.74752,-117.24781,Entire home/apt,299,4,202,2023-06-22,1.92,1,167,23,"STR-00605L, 609961"
4024737,Home in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,10135649,Gabriella,,Carmel Valley,32.94135,-117.224,Private room,85,7,26,2020-01-11,0.25,2,61,0,
4025768,Rental unit in San Diego · Studio · 0 shared baths,20872289,Mark,,University City,32.86959,-117.22268,Private room,222,31,0,,,1,365,0,
4030387,Rental unit in San Diego · ★4.87 · Studio · 2 beds · 1 bath,20612674,Leti,,La Jolla,32.85382080078125,-117.25577545166016,Entire home/apt,290,4,165,2023-06-20,1.57,2,310,18,"STR-02814L, 609062"
4037397,Rental unit in San Diego · ★4.88 · 2 bedrooms · 3 beds · 2 baths,7108129,Janine,,La Jolla,32.82824,-117.28047,Entire home/apt,480,3,124,2023-06-10,1.18,4,322,16,"STR-00564L, 510043"
4038881,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,20940023,Feri,,Gaslamp Quarter,32.70861,-117.16021,Entire home/apt,143,31,2,2017-02-16,0.02,1,365,0,
4058301,Home in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,21047879,Peggy,,Normal Heights,32.75976,-117.11556,Private room,175,31,12,2015-09-08,0.12,2,365,0,
4112462,Rental unit in San Diego · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,9058916,Tibor,,West University Heights,32.75594,-117.14047,Private room,58,31,8,2023-03-04,0.08,3,316,1,
4146032,Guest suite in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,17618378,Chingching,,Kearny Mesa,32.81907,-117.15863,Entire home/apt,87,2,203,2023-06-12,1.94,5,70,26,"STR-06639L, 646810"
4165572,Home in San Diego · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,5612220,Cynthia,,Bay Park,32.80679,-117.20769,Private room,250,2,6,2019-06-10,0.07,2,356,0,
4172114,Guesthouse in San Diego · ★4.82 · 1 bedroom · 1 bed · 1 bath,21649075,Louie,,Normal Heights,32.7614,-117.11293,Entire home/apt,137,2,559,2023-05-29,5.89,1,53,33,"STR-00659L, 643883"
4174379,Home in San Diego · ★4.90 · 2 bedrooms · 2 beds · 1 bath,21660864,Shawn,,North Hills,32.74144,-117.12295,Entire home/apt,138,3,317,2023-06-12,3.00,1,125,41,"STR-07324L, 609221"
4191887,Rental unit in San Diego · ★4.51 · 3 bedrooms · 4 beds · 2.5 baths,21748484,Al,,Mission Bay,32.76155,-117.25192,Entire home/apt,471,4,139,2023-06-24,1.36,10,208,16,"STR-02986L, 520240"
4204480,Bungalow in San Diego · ★4.96 · 1 bedroom · 2 beds · 1 bath,20148399,Tommy,,North Hills,32.74527,-117.14634,Entire home/apt,500,3,24,2018-07-22,0.26,2,88,0,"STR-07647L, 631466"
4219104,Rental unit in San Diego · ★3.60 · 1 bedroom · 1 bed · 1.5 baths,9058916,Tibor,,West University Heights,32.75749,-117.13947,Private room,76,31,5,2022-12-23,0.05,3,316,1,
4224169,Place to stay in San Diego · 1 bedroom · 1 bed · 1 bath,21920187,Willcoxson,,Pacific Beach,32.79715,-117.25606,Entire home/apt,125,31,1,2015-03-01,0.01,1,0,0,
4227110,Home in San Diego · ★4.41 · 4 bedrooms · 10 beds · 2 baths,2503251,Laura,,Mission Bay,32.79372,-117.23447,Entire home/apt,171,1,262,2023-06-18,2.53,5,347,32,"STR-00894L, 622021"
4234318,Home in San Diego · ★4.71 · 4 bedrooms · 7 beds · 4 baths,21876314,George,,Mission Bay,32.77685,-117.25248,Entire home/apt,820,3,259,2023-06-05,2.45,1,321,23,"STR-00498L, 602862"
4254652,Rental unit in San Diego · ★4.87 · 2 bedrooms · 3 beds · 2 baths,7108129,Janine,,La Jolla,32.8299,-117.28017,Entire home/apt,500,3,110,2023-06-05,1.05,4,308,12,"STR-00232L, 600681"
4255372,Rental unit in San Diego · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,13160731,Ashley,,North Hills,32.7511,-117.12744,Entire home/apt,125,31,42,2023-06-01,0.42,1,122,5,
4256683,Rental unit in San Diego · ★4.85 · Studio · 1 bed · 1 bath,7108129,Janine,,La Jolla,32.82797,-117.28027,Entire home/apt,240,3,227,2023-06-14,2.19,4,283,31,"STR-00232L, 600681"
4261182,Home in San Diego · ★5.0 · 4 bedrooms · 4 beds · 2 baths,22116434,Lindsey,,Loma Portal,32.74798,-117.21741,Entire home/apt,600,4,16,2023-01-01,0.15,1,20,1,"STR-07730L, 631462"
4271026,Home in San Diego · ★4.89 · 3 bedrooms · 4 beds · 1.5 baths,19931032,Linda,,Pacific Beach,32.79593,-117.24536,Entire home/apt,633,30,35,2023-06-17,0.41,2,61,6,"STR-02947L, 605081"
4287705,Loft in San Diego · ★4.76 · 1 bedroom · 1 bed · 1 bath,22216861,Bryan,,East Village,32.71198,-117.15797,Entire home/apt,102,31,21,2023-05-31,0.22,2,336,3,
4304429,Rental unit in San Diego · ★5.0 · 3 bedrooms · 4 beds · 3 baths,7108129,Janine,,La Jolla,32.82789,-117.28009,Entire home/apt,750,3,12,2020-11-29,0.11,4,301,0,"STR-00232L, 600681"
4305303,Guesthouse in San Diego · ★4.93 · 1 bedroom · 2 beds · 1 bath,14930271,Jill,,Balboa Park,32.72465,-117.13312,Entire home/apt,199,1,15,2023-06-17,0.17,1,325,3,"STR-06601L, 608801"
4341122,Guesthouse in San Diego · ★4.81 · 1 bedroom · 2 beds · 1 bath,8336938,Vacation Rentals By Aaron,,Balboa Park,32.72756,-117.13074,Entire home/apt,220,7,101,2023-04-13,0.98,57,233,7,STR-07000L
4348586,Rental unit in San Diego · ★4.71 · 2 bedrooms · 4 beds · 2 baths,21748484,Al,,Mission Bay,32.76168,-117.25166,Entire home/apt,369,4,269,2023-06-18,2.58,10,34,25,"STR-02220L, 629950"
4350317,Bungalow in San Diego · ★4.75 · 1 bedroom · 1 bed · 1 bath,1489623,James,,Midtown,32.74248,-117.15177,Entire home/apt,115,4,169,2023-06-20,1.60,3,336,25,"STR-06855L, 629977"
4350971,Cottage in San Diego · ★4.57 · 2 bedrooms · 2 beds · 2 baths,21748484,Al,,Mission Bay,32.75979,-117.25062,Entire home/apt,436,3,82,2023-05-23,0.82,10,159,10,"STR-02065L, 629810"
4370851,Rental unit in San Diego · ★4.57 · 2 bedrooms · 2 beds · 1 bath,21748484,Al,,Mission Bay,32.76036,-117.25059,Entire home/apt,368,3,100,2023-05-15,0.97,10,269,10,"STR-02295L, 641790"
4393392,Home in San Diego · ★4.60 · 3 bedrooms · 5 beds · 2.5 baths,22012010,Edgar,,Mission Bay,32.77777,-117.25279,Entire home/apt,316,3,178,2023-05-09,1.70,45,232,14,"STR-02945L, 604721"
4401182,Cottage in San Diego · ★4.62 · 1 bedroom · 1 bed · 1 bath,21748484,Al,,Mission Bay,32.76204,-117.25186,Entire home/apt,275,3,58,2023-06-05,0.55,10,315,9,"STR-02750L, 510700"
4403318,Rental unit in San Diego · ★4.78 · 3 bedrooms · 4 beds · 3 baths,21748484,Al,,Mission Bay,32.76181,-117.25207,Entire home/apt,432,4,54,2023-06-10,0.55,10,289,10,"STR-02097L, 630200"
4404394,Guest suite in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,22863240,Shelly,,Loma Portal,32.74999,-117.23333,Entire home/apt,96,31,187,2020-07-05,2.41,1,0,0,
4412483,Home in San Diego · ★4.98 · 2 bedrooms · 2 beds · 2 baths,22904674,Beau & Donna,,Bay Park,32.79975,-117.19716,Private room,94,2,123,2023-05-30,1.19,1,120,20,
4416367,Rental unit in San Diego · ★4.55 · 1 bedroom · 2 beds · 1 bath,21748484,Al,,Mission Bay,32.76224,-117.24974,Entire home/apt,231,4,73,2023-06-19,0.73,10,142,9,"STR-92311L, 637590"
4421628,Rental unit in Chula Vista · ★4.92 · 1 bedroom · 2 beds · 1 bath,22952029,Tom And Gerianne,,Southwest,32.605,-117.09298,Entire home/apt,100,30,67,2023-06-19,0.76,1,146,19,STR09-6671
4436522,Home in San Diego · ★4.48 · 2 bedrooms · 3 beds · 1 bath,21748484,Al,,Mission Bay,32.76347,-117.25176,Entire home/apt,261,3,158,2023-05-08,1.53,10,125,17,"STR-02104L, 637591"
4438968,Home in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 private bath,22970108,Charo,,Loma Portal,32.74406,-117.22246,Private room,110,1,483,2023-05-29,4.71,1,336,43,
4474820,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,7011362,Irit,,Chollas View,32.70585,-117.09415,Private room,200,7,1,2015-06-15,0.01,1,0,0,
4493583,Rental unit in San Diego · ★4.66 · 1 bedroom · 2 beds · 1 bath,21748484,Al,,Mission Bay,32.763,-117.25142,Entire home/apt,237,3,178,2023-06-10,1.78,10,45,20,"STR-02226L, 629987"
4504426,Home in San Diego · ★4.90 · 2 bedrooms · 2 beds · 1 bath,55048287,Heather,,Mission Bay,32.79325,-117.24239,Entire home/apt,218,3,67,2023-06-08,0.65,6,307,40,"STR-05709L, 639613"
4558846,Rental unit in San Diego · ★4.92 · 2 bedrooms · 2 beds · 1 bath,23158402,Stacie,,Loma Portal,32.74919,-117.24132,Entire home/apt,207,2,216,2023-06-21,2.10,1,297,34,"STR-07266L, 617141"
4564676,Condo in San Diego · ★4.89 · 3 bedrooms · 3 beds · 3 baths,8735628,Cindy,,Mission Bay,32.77804,-117.25176,Entire home/apt,664,3,194,2023-05-29,1.89,31,279,14,"STR-03976L, 518834"
4566622,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,5436910,Alex,,University City,32.8535,-117.2035,Entire home/apt,99,31,1,2014-12-02,0.01,7,330,0,
4576460,Bungalow in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 private bath,23723602,Carol,,West University Heights,32.75884,-117.15799,Private room,134,1,98,2023-06-11,1.01,1,59,11,
4580677,Home in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,22891271,Jessica,,North Hills,32.73818,-117.12917,Entire home/apt,248,2,34,2023-06-21,8.10,1,128,34,"STR-04618L, 643830"
4585708,Cottage in San Diego · ★4.93 · 2 bedrooms · 3 beds · 1 bath,6392651,Rodney,,Ocean Beach,32.7395,-117.2501,Entire home/apt,231,3,99,2023-05-30,0.96,3,285,13,"STR-04572L, 633322"
4588931,Cottage in San Diego · ★4.94 · 2 bedrooms · 2 beds · 1 bath,23787546,Elizabeth,,South Park,32.72327,-117.12778,Entire home/apt,414,2,175,2023-06-17,1.72,2,346,18,"STR-04182L, 615201"
4592724,Home in La Jolla · ★4.93 · 1 bedroom · 1 bed · 1 bath,13305880,Roy & Sue,,La Jolla,32.81085,-117.26117,Private room,93,2,167,2020-01-25,1.87,3,175,0,
4601701,Cabin in San Diego · ★4.91 · 1 bedroom · 1 bed · 1 bath,5872553,Lydia,,Midtown,32.74295,-117.17659,Entire home/apt,126,3,117,2023-06-24,1.31,1,93,10,"STR-06388L, 613541"
4602584,Home in Lemon Grove · ★4.89 · 1 bedroom · 2 beds · 1 private bath,7762052,Cheryl,,Encanto,32.73317,-117.05051,Private room,98,2,355,2023-06-19,3.42,2,143,41,
4605402,Rental unit in San Diego · ★4.52 · 2 bedrooms · 3 beds · 2.5 baths,9058916,Tibor,,West University Heights,32.7575,-117.13935,Entire home/apt,86,31,25,2017-09-17,0.24,3,316,0,
4613374,Home in San Diego · ★4.87 · 2 bedrooms · 2 beds · 1 bath,2116837,Mike,,Gateway,32.72771,-117.10884,Entire home/apt,160,60,78,2019-11-24,0.75,2,198,0,
4623080,Rental unit in San Diego · ★4.81 · 1 bedroom · 1 bed · 1 bath,2003694,Edwin,,Ocean Beach,32.75177,-117.24917,Entire home/apt,139,2,37,2023-06-12,0.46,3,164,9,"STR-01000L, 622103"
4624282,Condo in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 bath,23950695,Houman,,Mission Bay,32.79272,-117.24168,Entire home/apt,199,2,464,2023-05-31,5.47,6,138,48,"STR-00917L, 644259"
4625371,Home in San Diego · ★4.71 · 1 bedroom · 1 bed · 1 private bath,4676564,Hang,,North Clairemont,32.83936,-117.20802,Private room,75,2,385,2023-05-26,3.73,3,325,11,
4639208,Home in San Diego · ★4.98 · 3 bedrooms · 3 beds · 3 baths,8093141,Marie Sandra,,Midtown,32.73691940307617,-117.16433715820312,Entire home/apt,445,2,45,2023-06-05,0.45,1,239,6,"STR-06362L, 631388"
4652671,Guest suite in San Diego · ★4.98 · 2 bedrooms · 2 beds · 1 bath,393285347,Magdalena,,Grant Hill,32.70813,-117.14112,Entire home/apt,123,2,64,2023-06-24,4.64,1,249,57,"STR-02266L, 641771"
4659977,Home in San Diego · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,24114081,Katie,,North Clairemont,32.83764,-117.18026,Private room,79,1,435,2023-05-30,4.42,7,292,62,
4661851,Rental unit in San Diego · ★4.74 · 1 bedroom · 1 bed · 1 bath,6989346,John,,Grant Hill,32.7108,-117.14393,Entire home/apt,105,31,124,2023-06-11,1.20,13,303,14,
4720975,Guesthouse in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,381584779,Jeff,,Pacific Beach,32.80727,-117.24281,Entire home/apt,128,2,213,2023-06-21,2.12,1,65,41,"STR-01307L, 616605"
4726637,Guest suite in San Diego · ★4.88 · Studio · 1 bed · 1 bath,12098633,Andrea,,Bay Ho,32.81042,-117.21163,Entire home/apt,90,30,26,2023-06-20,0.25,2,44,8,"STR-07240L, 631063"
4745141,Cottage in San Diego · ★4.94 · 2 bedrooms · 5 beds · 2 baths,8671742,Dawn,,Mission Bay,32.76628,-117.25073,Entire home/apt,367,3,18,2023-05-26,0.21,1,220,6,"STR-03354L, 520032"
4796400,Home in San Diego · ★4.88 · 4 bedrooms · 7 beds · 3 baths,5002314,Jeff,,West University Heights,32.7547,-117.14981,Entire home/apt,665,2,25,2023-04-10,0.25,38,303,2,"STR-03664L, 608622"
